tair_id,gene_length,in_rnaseq,in_microarray
AT1G07820,978.0,True,True
AT1G07830,1113.0,True,True
AT1G07840,1592.0,True,True
AT1G07847,199.0,True,False
AT1G07850,2172.0,True,True
AT1G07860,439.0,True,True
AT1G07867,197.0,True,False
AT1G07870,2340.0,True,True
AT1G07880,1640.0,True,True
AT1G07890,1790.0,True,True
AT1G07900,742.0,True,False
AT1G07902,479.0,True,False
AT1G07910,4143.0,True,True
AT1G07917,240.0,True,False
AT1G07920,1858.0,True,False
AT1G07923,453.0,True,False
AT1G07930,1894.0,True,False
AT1G07937,248.0,True,False
AT1G07940,2504.0,True,False
AT1G07950,980.0,True,False
AT1G07957,88.0,True,False
AT1G07960,1462.0,True,True
AT1G07963,185.0,True,False
AT1G07970,2680.0,True,True
AT1G07980,1434.0,True,True
AT1G07985,942.0,True,False
AT1G07990,3313.0,True,True
AT1G08000,2309.0,True,True
AT1G08005,444.0,True,False
AT1G08010,1631.0,True,False
AT1G08020,,False,True
AT1G08030,2218.0,True,True
AT1G08035,849.0,True,False
AT1G08040,1676.0,True,True
AT1G08050,2490.0,True,True
AT1G08053,182.0,True,False
AT1G08060,6631.0,True,True
AT1G08065,1088.0,True,True
AT1G08070,2471.0,True,True
AT1G08080,924.0,True,True
AT1G08090,2111.0,True,True
AT1G08100,1709.0,True,True
AT1G08103,439.0,True,False
AT1G08105,,True,False
AT1G08107,75.0,True,False
AT1G08110,1311.0,True,True
AT1G08113,85.0,True,False
AT1G08115,165.0,True,False
AT1G08117,89.0,True,False
AT1G08120,1047.0,True,False
AT1G08123,87.0,True,False
AT1G08125,1418.0,True,False
AT1G08130,2754.0,True,True
AT1G08135,2785.0,True,False
AT1G08140,2883.0,True,False
AT1G08150,2754.0,True,True
AT1G08157,101.0,True,False
AT1G08160,1020.0,True,False
AT1G08163,101.0,True,False
AT1G08165,776.0,True,False
AT1G08170,938.0,True,True
AT1G08173,488.0,True,False
AT1G08180,958.0,True,True
AT1G08187,,True,False
AT1G08190,3481.0,True,True
AT1G08197,,True,False
AT1G08200,1846.0,True,False
AT1G08210,1868.0,True,True
AT1G08213,507.0,True,False
AT1G08220,1484.0,True,True
AT1G08230,3043.0,True,True
AT1G08240,72.0,True,False
AT1G08250,1834.0,True,True
AT1G08257,248.0,True,False
AT1G08260,8805.0,True,True
AT1G08270,1085.0,True,True
AT1G08280,2095.0,True,True
AT1G08283,536.0,True,False
AT1G08287,420.0,True,False
AT1G08290,1895.0,True,False
AT1G08293,272.0,True,False
AT1G08300,2462.0,True,False
AT1G08303,139.0,True,False
AT1G08310,1483.0,True,True
AT1G08315,1211.0,True,False
AT1G08320,2856.0,True,True
AT1G08325,,False,True
AT1G08337,117.0,True,False
AT1G08340,1615.0,True,True
AT1G08343,121.0,True,False
AT1G08347,86.0,True,False
AT1G08350,2459.0,True,True
AT1G08357,237.0,True,False
AT1G08360,1110.0,True,True
AT1G08370,1718.0,True,True
AT1G08377,217.0,True,False
AT1G08380,819.0,True,True
AT1G08390,744.0,True,True
AT1G08400,2787.0,True,False
AT1G08403,242.0,True,False
AT1G08410,2267.0,True,False
AT1G08417,301.0,True,False
AT1G08420,4113.0,True,True
AT1G08427,195.0,True,False
AT1G08430,1961.0,True,True
AT1G08440,1807.0,True,False
AT1G08443,226.0,True,False
AT1G08450,1642.0,True,True
AT1G08453,237.0,True,False
AT1G08460,2374.0,True,True
AT1G08463,230.0,True,False
AT1G08465,1217.0,True,False
AT1G08470,1571.0,True,True
AT1G08480,900.0,True,True
AT1G08487,210.0,True,False
AT1G08490,1824.0,True,True
AT1G08500,1286.0,True,True
AT1G08510,2241.0,True,True
AT1G08520,2643.0,True,True
AT1G08530,1565.0,True,False
AT1G08540,2049.0,True,True
AT1G08547,196.0,True,False
AT1G08550,2584.0,True,True
AT1G08560,1386.0,True,True
AT1G08570,1714.0,True,True
AT1G08573,509.0,True,False
AT1G08580,855.0,True,True
AT1G08590,3743.0,True,True
AT1G08592,3295.0,True,False
AT1G08593,,True,False
AT1G08597,448.0,True,False
AT1G08600,5049.0,True,True
AT1G08610,2143.0,True,True
AT1G08620,5039.0,True,True
AT1G08630,2096.0,True,True
AT1G08640,1649.0,True,True
AT1G08643,127.0,True,False
AT1G08650,1565.0,True,True
AT1G08660,1970.0,True,True
AT1G08670,1163.0,True,True
AT1G08680,2980.0,True,True
AT1G08687,,True,False
AT1G08690,,False,True
AT1G08695,383.0,True,False
AT1G08700,1761.0,True,True
AT1G08710,1508.0,True,True
AT1G08720,3260.0,True,True
AT1G08730,5319.0,True,True
AT1G08735,,True,False
AT1G08740,,True,False
AT1G08747,502.0,True,False
AT1G08750,1727.0,True,True
AT1G08757,784.0,True,False
AT1G08760,2895.0,True,False
AT1G08763,275.0,True,False
AT1G08765,,True,False
AT1G08767,251.0,True,False
AT1G08770,1016.0,True,True
AT1G08780,724.0,True,True
AT1G08783,275.0,True,False
AT1G08785,,True,False
AT1G08790,709.0,True,False
AT1G08793,141.0,True,False
AT1G08795,,True,False
AT1G08800,4752.0,True,True
AT1G08810,1317.0,True,True
AT1G08813,141.0,True,False
AT1G08815,,True,False
AT1G08820,2686.0,True,False
AT1G08825,,True,False
AT1G08830,873.0,True,True
AT1G08840,4676.0,True,True
AT1G08843,242.0,True,False
AT1G08845,1100.0,True,False
AT1G08857,1833.0,True,False
AT1G08860,2151.0,True,True
AT1G08865,,True,False
AT1G08870,73.0,True,False
AT1G08880,1103.0,True,True
AT1G08890,1874.0,True,False
AT1G08900,2040.0,True,True
AT1G08910,2909.0,True,False
AT1G08920,2164.0,True,True
AT1G08923,249.0,True,False
AT1G08925,,True,False
AT1G08927,248.0,True,False
AT1G08930,2084.0,True,True
AT1G08937,133.0,True,False
AT1G08940,1175.0,True,True
AT1G08943,,True,False
AT1G08950,72.0,True,False
AT1G08955,,True,False
AT1G08957,,True,False
AT1G08960,2190.0,True,True
AT1G08970,1852.0,True,True
AT1G08975,,True,False
AT1G08980,1573.0,True,True
AT1G08990,2239.0,True,True
AT1G08997,320.0,True,False
AT1G09000,2316.0,True,True
AT1G09010,3087.0,True,True
AT1G09015,,True,False
AT1G09020,2487.0,True,True
AT1G09023,4771.0,True,False
AT1G09025,,True,False
AT1G09030,422.0,True,True
AT1G09035,,True,False
AT1G09040,3199.0,True,False
AT1G09050,3220.0,True,False
AT1G09060,3216.0,True,True
AT1G09063,285.0,True,False
AT1G09070,1606.0,True,True
AT1G09075,,True,False
AT1G09080,2125.0,True,True
AT1G09083,138.0,True,False
AT1G09087,83.0,True,False
AT1G09090,2701.0,True,True
AT1G09093,,True,False
AT1G09095,,True,False
AT1G09100,1524.0,True,True
AT1G09105,,True,False
AT1G09110,72.0,True,False
AT1G09115,,True,False
AT1G09125,,True,False
AT1G09130,1616.0,True,True
AT1G09140,2256.0,True,True
AT1G09150,1213.0,True,True
AT1G09155,1227.0,True,True
AT1G09157,856.0,True,False
AT1G09160,2186.0,True,True
AT1G09163,200.0,True,False
AT1G09167,299.0,True,False
AT1G09170,4142.0,True,True
AT1G09176,713.0,True,False
AT1G09180,737.0,True,True
AT1G09185,,True,False
AT1G09190,1614.0,True,True
AT1G09195,3037.0,True,False
AT1G09200,764.0,True,True
AT1G09203,,True,False
AT1G09207,286.0,True,False
AT1G09210,2201.0,True,True
AT1G09213,303.0,True,False
AT1G09215,,True,False
AT1G09217,419.0,True,False
AT1G09220,1675.0,True,True
AT1G09230,1739.0,True,True
AT1G09235,,True,False
AT1G09240,1403.0,True,True
AT1G09245,520.0,True,False
AT1G09250,1287.0,True,True
AT1G09255,,True,False
AT1G09260,440.0,True,False
AT1G09270,2181.0,True,True
AT1G09280,1964.0,True,True
AT1G09290,1337.0,True,True
AT1G09300,2297.0,True,True
AT1G09310,989.0,True,True
AT1G09313,433.0,True,False
AT1G09320,2113.0,True,True
AT1G09330,1751.0,True,True
AT1G09340,2216.0,True,True
AT1G09343,209.0,True,False
AT1G09350,1546.0,True,True
AT1G09360,567.0,True,True
AT1G09370,663.0,True,True
AT1G09380,1641.0,True,True
AT1G09390,1498.0,True,True
AT1G09400,1617.0,True,True
AT1G09410,2288.0,True,True
AT1G09415,655.0,True,True
AT1G09417,313.0,True,False
AT1G09420,2250.0,True,True
AT1G09421,546.0,True,False
AT1G09423,201.0,True,False
AT1G09430,1977.0,True,True
AT1G09440,2268.0,True,True
AT1G09450,2205.0,True,True
AT1G09460,1466.0,True,True
AT1G09465,,True,False
AT1G09467,68.0,True,False
AT1G09470,1553.0,True,True
AT1G09473,110.0,True,False
AT1G09475,,True,False
AT1G09480,1324.0,True,True
AT1G09483,410.0,True,False
AT1G09485,,True,False
AT1G09486,,True,False
AT1G09490,1754.0,True,False
AT1G09495,,True,False
AT1G09500,1931.0,True,True
AT1G09503,243.0,True,False
AT1G09505,,True,False
AT1G09507,277.0,True,False
AT1G09510,1106.0,True,True
AT1G09520,1160.0,True,True
AT1G09525,,True,False
AT1G09530,2762.0,True,True
AT1G09535,,True,False
AT1G09540,1558.0,True,True
AT1G09543,1604.0,True,False
AT1G09550,1397.0,True,True
AT1G09560,1227.0,True,True
AT1G09563,203.0,True,False
AT1G09567,203.0,True,False
AT1G09570,5111.0,True,True
AT1G09573,313.0,True,False
AT1G09575,1974.0,True,True
AT1G09580,1093.0,True,False
AT1G09583,182.0,True,False
AT1G09590,872.0,True,False
AT1G09595,,True,False
AT1G09600,3100.0,True,True
AT1G09603,625.0,True,False
AT1G09605,,True,False
AT1G09610,1180.0,True,True
AT1G09615,,True,False
AT1G09620,3720.0,True,True
AT1G09630,1093.0,True,True
AT1G09640,1950.0,True,True
AT1G09645,870.0,True,False
AT1G09647,208.0,True,False
AT1G09650,2110.0,True,False
AT1G09660,1541.0,True,True
AT1G09665,585.0,True,False
AT1G09670,,False,True
AT1G09680,2092.0,True,True
AT1G09685,,True,False
AT1G09687,158.0,True,False
AT1G09690,968.0,True,True
AT1G09700,1806.0,True,True
AT1G09705,,True,False
AT1G09710,2374.0,True,False
AT1G09720,2787.0,True,True
AT1G09730,3440.0,True,True
AT1G09735,,True,False
AT1G09740,1073.0,True,True
AT1G09743,204.0,True,False
AT1G09745,,True,False
AT1G09750,1578.0,True,True
AT1G09755,,True,False
AT1G09760,1190.0,True,True
AT1G09765,,True,False
AT1G09770,3199.0,True,True
AT1G09773,841.0,True,False
AT1G09780,1966.0,True,True
AT1G09785,,True,False
AT1G09790,1698.0,True,True
AT1G09794,672.0,True,False
AT1G09795,1516.0,True,True
AT1G09797,765.0,True,False
AT1G09800,1762.0,True,True
AT1G09805,,True,False
AT1G09810,2047.0,True,True
AT1G09812,1036.0,True,False
AT1G09815,726.0,True,True
AT1G09817,85.0,True,False
AT1G09820,2235.0,True,True
AT1G09825,,True,False
AT1G09830,1922.0,True,True
AT1G09835,,True,False
AT1G09837,190.0,True,False
AT1G09840,2584.0,True,True
AT1G09843,181.0,True,False
AT1G09845,,True,False
AT1G09850,1752.0,True,True
AT1G09855,,True,False
AT1G09860,1396.0,True,False
AT1G09863,2320.0,True,False
AT1G09865,,True,False
AT1G09870,1972.0,True,True
AT1G09877,86.0,True,False
AT1G09880,2373.0,True,False
AT1G09883,72.0,True,False
AT1G09885,,True,False
AT1G09890,2311.0,True,True
AT1G09900,1797.0,True,True
AT1G09903,188.0,True,False
AT1G09905,,True,False
AT1G09910,2781.0,True,True
AT1G09915,,True,False
AT1G09920,981.0,True,True
AT1G09923,197.0,True,False
AT1G09925,,True,False
AT1G09930,2419.0,True,True
AT1G09932,1443.0,True,False
AT1G09935,912.0,True,False
AT1G09940,2201.0,True,True
AT1G09943,,True,False
AT1G09945,,True,False
AT1G09950,1333.0,True,True
AT1G09955,,True,False
AT1G09960,2217.0,True,True
AT1G09970,3598.0,True,True
AT1G09975,,True,False
AT1G09980,3555.0,True,True
AT1G09985,,True,False
AT1G09990,,False,True
AT1G09995,1089.0,True,False
AT1G09997,380.0,True,False
AT1G10000,1327.0,True,True
AT1G10010,1615.0,True,True
AT1G10020,2164.0,True,True
AT1G10030,931.0,True,True
AT1G10040,1775.0,True,False
AT1G10050,3758.0,True,True
AT1G10060,2613.0,True,True
AT1G10070,1752.0,True,True
AT1G10080,,False,True
AT1G10090,2910.0,True,True
AT1G10095,2893.0,True,False
AT1G10100,489.0,True,False
AT1G10110,1375.0,True,True
AT1G10120,2262.0,True,True
AT1G10130,3534.0,True,True
AT1G10140,1182.0,True,True
AT1G10150,1816.0,True,True
AT1G10155,2367.0,True,False
AT1G10160,,True,True
AT1G10170,4299.0,True,True
AT1G10180,2640.0,True,True
AT1G10190,1311.0,True,False
AT1G10200,1434.0,True,True
AT1G10210,2014.0,True,True
AT1G10220,1200.0,True,False
AT1G10225,535.0,True,False
AT1G10230,477.0,True,True
AT1G10240,2833.0,True,True
AT1G10250,330.0,True,True
AT1G10260,,False,True
AT1G10270,3062.0,True,True
AT1G10280,1927.0,True,False
AT1G10290,3460.0,True,True
AT1G10300,2185.0,True,True
AT1G10310,1144.0,True,True
AT1G10320,2323.0,True,True
AT1G10330,1552.0,True,True
AT1G10340,2042.0,True,True
AT1G10350,2023.0,True,True
AT1G10360,1018.0,True,True
AT1G10370,1160.0,True,True
AT1G10380,1583.0,True,True
AT1G10385,2421.0,True,False
AT1G10390,3875.0,True,True
AT1G10400,1566.0,True,True
AT1G10410,2297.0,True,True
AT1G10417,2153.0,True,False
AT1G10420,,False,True
AT1G10430,1371.0,True,True
AT1G10440,72.0,True,False
AT1G10450,4242.0,True,False
AT1G10455,459.0,True,False
AT1G10460,1330.0,True,True
AT1G10470,2099.0,True,True
AT1G10480,1660.0,True,True
AT1G10490,3885.0,True,True
AT1G10500,848.0,True,True
AT1G10510,2150.0,True,True
AT1G10520,1935.0,True,True
AT1G10522,1234.0,True,True
AT1G10530,998.0,True,True
AT1G10540,2139.0,True,True
AT1G10550,1208.0,True,True
AT1G10560,2567.0,True,True
AT1G10570,2498.0,True,True
AT1G10580,2193.0,True,True
AT1G10585,1102.0,True,True
AT1G10586,809.0,True,False
AT1G10588,653.0,True,False
AT1G10590,989.0,True,True
AT1G10600,1361.0,True,False
AT1G10610,2010.0,True,True
AT1G10620,2503.0,True,True
AT1G10630,1372.0,True,True
AT1G10640,2123.0,True,True
AT1G10650,1826.0,True,True
AT1G10657,1308.0,True,False
AT1G10660,1875.0,True,True
AT1G10670,2054.0,True,True
AT1G10680,4008.0,True,True
AT1G10682,702.0,True,False
AT1G10690,929.0,True,True
AT1G10700,1707.0,True,True
AT1G10705,,True,False
AT1G10710,1413.0,True,True
AT1G10715,261.0,True,False
AT1G10717,273.0,True,False
AT1G10720,1817.0,True,True
AT1G10730,1820.0,True,True
AT1G10740,2369.0,True,True
AT1G10745,392.0,True,False
AT1G10747,446.0,True,False
AT1G10750,2056.0,True,True
AT1G10760,5040.0,True,True
AT1G10770,948.0,True,True
AT1G10780,1817.0,True,True
AT1G10790,1107.0,True,False
AT1G10800,817.0,True,True
AT1G10810,1622.0,True,True
AT1G10820,1625.0,True,False
AT1G10830,1992.0,True,True
AT1G10840,1701.0,True,True
AT1G10850,3000.0,True,True
AT1G10865,717.0,True,False
AT1G10870,2832.0,True,True
AT1G10875,1023.0,True,False
AT1G10880,1341.0,True,True
AT1G10890,2245.0,True,True
AT1G10900,3363.0,True,True
AT1G10910,2430.0,True,True
AT1G10920,3521.0,True,True
AT1G10930,4029.0,True,True
AT1G10940,1935.0,True,True
AT1G10950,2530.0,True,True
AT1G10960,854.0,True,True
AT1G10970,1647.0,True,True
AT1G10980,1972.0,True,True
AT1G10990,949.0,True,True
AT1G11000,2201.0,True,True
AT1G11010,75.0,True,False
AT1G11020,1460.0,True,True
AT1G11030,74.0,True,False
AT1G11040,1669.0,True,True
AT1G11050,2491.0,True,True
AT1G11060,3148.0,True,True
AT1G11070,3437.0,True,True
AT1G11080,2322.0,True,True
AT1G11090,1172.0,True,True
AT1G11100,4387.0,True,True
AT1G11110,1323.0,True,False
AT1G11112,765.0,True,False
AT1G11120,1048.0,True,True
AT1G11125,1181.0,True,False
AT1G11130,3040.0,True,True
AT1G11140,,False,True
AT1G11145,489.0,True,False
AT1G11150,,True,False
AT1G11160,4267.0,True,True
AT1G11170,2720.0,True,True
AT1G11175,798.0,True,False
AT1G11180,1220.0,True,False
AT1G11185,526.0,True,False
AT1G11190,1274.0,True,True
AT1G11200,1322.0,True,True
AT1G11210,1222.0,True,True
AT1G11220,1389.0,True,True
AT1G11230,1216.0,True,False
AT1G11240,2372.0,True,True
AT1G11250,1496.0,True,True
AT1G11260,2483.0,True,True
AT1G11265,,True,False
AT1G11270,1782.0,True,True
AT1G11280,2915.0,True,True
AT1G11290,2921.0,True,True
AT1G11300,2770.0,True,True
AT1G11303,2697.0,True,False
AT1G11310,2709.0,True,True
AT1G11320,1906.0,True,True
AT1G11330,3580.0,True,True
AT1G11340,3076.0,True,True
AT1G11350,2929.0,True,True
AT1G11360,1761.0,True,True
AT1G11362,722.0,True,False
AT1G11370,1237.0,True,True
AT1G11380,1438.0,True,True
AT1G11390,2576.0,True,True
AT1G11400,2105.0,True,True
AT1G11410,3099.0,True,True
AT1G11420,2019.0,True,True
AT1G11430,1038.0,True,True
AT1G11440,1535.0,True,True
AT1G11450,1728.0,True,False
AT1G11460,1274.0,True,True
AT1G11470,747.0,True,True
AT1G11475,606.0,True,False
AT1G11480,2316.0,True,True
AT1G11482,,True,False
AT1G11490,1424.0,True,False
AT1G11500,927.0,True,False
AT1G11510,1207.0,True,False
AT1G11520,591.0,True,True
AT1G11530,652.0,True,True
AT1G11540,1488.0,True,True
AT1G11545,1217.0,True,True
AT1G11550,80.0,True,False
AT1G11560,1193.0,False,True
AT1G11570,900.0,True,True
AT1G11572,619.0,True,False
AT1G11580,1969.0,True,True
AT1G11590,1686.0,True,True
AT1G11591,636.0,True,False
AT1G11592,1376.0,True,False
AT1G11593,608.0,True,False
AT1G11595,,True,False
AT1G11600,1946.0,True,True
AT1G11608,1240.0,True,False
AT1G11610,1870.0,True,True
AT1G11620,1092.0,True,False
AT1G11630,1712.0,True,True
AT1G11640,79.0,True,False
AT1G11650,1645.0,True,True
AT1G11655,633.0,True,False
AT1G11660,3039.0,True,True
AT1G11670,2136.0,True,True
AT1G11680,2028.0,True,True
AT1G11690,744.0,True,True
AT1G11700,1174.0,True,True
AT1G11710,2646.0,True,True
AT1G11720,3796.0,True,True
AT1G11730,1695.0,True,True
AT1G11735,117.0,True,False
AT1G11740,2224.0,True,True
AT1G11750,1345.0,True,True
AT1G11755,1402.0,True,False
AT1G11760,901.0,True,True
AT1G11765,721.0,True,False
AT1G11770,1773.0,True,True
AT1G11780,1873.0,True,True
AT1G11785,643.0,True,False
AT1G11790,1845.0,True,True
AT1G11800,1689.0,True,True
AT1G11810,1304.0,True,False
AT1G11820,2092.0,True,True
AT1G11840,1754.0,True,True
AT1G11850,868.0,True,True
AT1G11860,2147.0,True,True
AT1G11870,2297.0,True,True
AT1G11880,1882.0,True,True
AT1G11890,1095.0,True,True
AT1G11900,1207.0,True,True
AT1G11905,1195.0,True,False
AT1G11910,2899.0,True,True
AT1G11915,1278.0,True,True
AT1G11920,1305.0,True,True
AT1G11925,804.0,True,False
AT1G11930,1320.0,True,True
AT1G11940,1786.0,True,True
AT1G11950,3370.0,True,True
AT1G11960,3408.0,True,True
AT1G11970,300.0,False,True
AT1G11980,237.0,True,False
AT1G11990,2131.0,True,True
AT1G12000,2108.0,True,True
AT1G12010,1370.0,True,True
AT1G12013,130.0,True,False
AT1G12020,2187.0,True,True
AT1G12030,1179.0,True,True
AT1G12040,2690.0,True,True
AT1G12050,1686.0,True,True
AT1G12060,1005.0,True,False
AT1G12064,598.0,True,False
AT1G12070,1168.0,True,True
AT1G12080,841.0,True,True
AT1G12090,1194.0,True,True
AT1G12100,437.0,True,True
AT1G12110,2202.0,True,True
AT1G12120,2072.0,True,True
AT1G12130,1501.0,True,True
AT1G12140,2230.0,True,True
AT1G12150,1858.0,True,True
AT1G12160,1705.0,True,True
AT1G12170,1095.0,True,False
AT1G12180,669.0,True,True
AT1G12190,1128.0,True,True
AT1G12200,1981.0,True,True
AT1G12210,3234.0,True,True
AT1G12220,3529.0,True,True
AT1G12230,1720.0,True,True
AT1G12240,2249.0,True,True
AT1G12244,983.0,True,False
AT1G12250,1243.0,True,True
AT1G12260,1953.0,True,True
AT1G12270,1944.0,True,True
AT1G12280,2810.0,True,True
AT1G12290,3989.0,True,True
AT1G12294,168.0,True,False
AT1G12300,3238.0,True,False
AT1G12310,1581.0,True,True
AT1G12320,3572.0,True,True
AT1G12330,1893.0,True,True
AT1G12340,668.0,True,True
AT1G12350,1703.0,True,False
AT1G12360,2651.0,True,True
AT1G12370,1788.0,True,True
AT1G12380,3155.0,True,False
AT1G12390,1039.0,True,False
AT1G12400,821.0,True,True
AT1G12410,1209.0,True,True
AT1G12420,2153.0,True,False
AT1G12430,3411.0,True,True
AT1G12440,1809.0,True,False
AT1G12450,1689.0,True,True
AT1G12460,3448.0,True,True
AT1G12470,3323.0,True,True
AT1G12480,1881.0,True,True
AT1G12490,1059.0,True,True
AT1G12500,1677.0,True,True
AT1G12510,74.0,True,False
AT1G12520,1426.0,True,True
AT1G12530,854.0,True,True
AT1G12540,1072.0,True,False
AT1G12550,1290.0,True,True
AT1G12560,1117.0,True,True
AT1G12570,2342.0,True,True
AT1G12580,2124.0,True,True
AT1G12590,72.0,True,False
AT1G12600,1470.0,True,True
AT1G12610,1135.0,True,True
AT1G12615,486.0,True,False
AT1G12620,2543.0,True,True
AT1G12630,906.0,True,True
AT1G12640,1936.0,True,True
AT1G12650,1443.0,True,True
AT1G12660,557.0,True,True
AT1G12663,410.0,True,False
AT1G12665,519.0,True,False
AT1G12669,,True,False
AT1G12672,632.0,True,False
AT1G12680,2262.0,True,True
AT1G12700,2745.0,True,True
AT1G12710,1535.0,True,True
AT1G12720,,True,True
AT1G12725,,True,False
AT1G12730,1949.0,True,True
AT1G12740,2091.0,True,True
AT1G12750,2395.0,True,True
AT1G12760,1938.0,True,False
AT1G12770,2539.0,True,True
AT1G12775,2088.0,True,False
AT1G12780,2028.0,True,True
AT1G12790,1527.0,True,True
AT1G12800,2756.0,True,True
AT1G12805,560.0,True,False
AT1G12810,867.0,True,True
AT1G12820,2234.0,True,True
AT1G12830,999.0,True,True
AT1G12840,2801.0,True,True
AT1G12845,776.0,True,True
AT1G12850,1733.0,True,True
AT1G12855,1514.0,True,False
AT1G12860,2266.0,True,True
AT1G12870,1251.0,True,False
AT1G12880,1268.0,True,True
AT1G12890,723.0,True,False
AT1G12900,1617.0,True,True
AT1G12910,1395.0,True,True
AT1G12920,1656.0,True,False
AT1G12930,3458.0,True,True
AT1G12940,1852.0,True,True
AT1G12950,1926.0,True,True
AT1G12960,315.0,True,True
AT1G12970,1886.0,True,True
AT1G12980,1248.0,True,False
AT1G12990,2097.0,True,True
AT1G13000,2200.0,True,True
AT1G13010,73.0,True,False
AT1G13020,2607.0,True,True
AT1G13030,2202.0,True,True
AT1G13040,2304.0,True,True
AT1G13050,1599.0,True,True
AT1G13060,1515.0,True,True
AT1G13070,,True,True
AT1G13080,1908.0,True,True
AT1G13090,1732.0,True,True
AT1G13100,1784.0,True,True
AT1G13110,1869.0,True,True
AT1G13120,2570.0,True,True
AT1G13130,1886.0,True,True
AT1G13140,1944.0,True,True
AT1G13143,508.0,True,False
AT1G13145,,True,False
AT1G13150,1877.0,True,True
AT1G13160,2654.0,True,True
AT1G13170,3196.0,True,True
AT1G13180,2019.0,True,True
AT1G13190,2307.0,True,True
AT1G13195,1687.0,True,True
AT1G13200,1308.0,True,True
AT1G13210,4194.0,True,True
AT1G13220,4047.0,True,True
AT1G13230,1600.0,True,True
AT1G13245,791.0,True,False
AT1G13250,1738.0,True,True
AT1G13260,1803.0,True,True
AT1G13270,1541.0,True,True
AT1G13280,1343.0,True,True
AT1G13290,1215.0,True,True
AT1G13300,1336.0,True,True
AT1G13310,1545.0,True,True
AT1G13320,2384.0,True,True
AT1G13330,1020.0,True,True
AT1G13340,1590.0,True,True
